"station","year","julian day","hour","avg temp deg C"
"Ridgetop",1996,53,1100,7.61
"Ridgetop",1996,53,1200,8.04
"Ridgetop",1996,53,1300,8.13
"Ridgetop",1996,53,1400,8.22
"Ridgetop",1996,53,1500,8.14
"Ridgetop",1996,53,1600,8.31
"Ridgetop",1996,53,1700,8.17
"Ridgetop",1996,53,1800,7.82
"Ridgetop",1996,53,1900,7.33
"Ridgetop",1996,53,2000,7.46
"Ridgetop",1996,53,2100,7.2
"Ridgetop",1996,53,2200,6.85
"Ridgetop",1996,53,2300,6.37
"Ridgetop",1996,53,2400,6.16
"Ridgetop",1996,54,100,5.14
"Ridgetop",1996,54,200,4.49
"Ridgetop",1996,54,300,4.23
"Ridgetop",1996,54,400,3.98
"Ridgetop",1996,54,500,3.74
"Ridgetop",1996,54,600,3.52
"Ridgetop",1996,54,700,3.19
"Ridgetop",1996,54,800,3.27
"Ridgetop",1996,54,900,3.03
"Ridgetop",1996,54,1000,3.68
"Ridgetop",1996,54,1100,4
"Ridgetop",1996,54,1200,4.69
"Ridgetop",1996,54,1300,5.74
"Ridgetop",1996,54,1400,5.76
"Ridgetop",1996,54,1500,6.04
"Ridgetop",1996,54,1600,5.86
"Ridgetop",1996,54,1700,5.8
"Ridgetop",1996,54,1800,6.16
"Ridgetop",1996,54,1900,6.8
"Ridgetop",1996,54,2000,6.93
"Ridgetop",1996,54,2100,6.87
"Ridgetop",1996,54,2200,6.55
"Ridgetop",1996,54,2300,5.99
"Ridgetop",1996,54,2400,5.7
"Ridgetop",1996,55,100,5.4
"Ridgetop",1996,55,200,5.05
"Ridgetop",1996,55,300,5.02
"Ridgetop",1996,55,400,4.87
"Ridgetop",1996,55,500,4.63
"Ridgetop",1996,55,600,4.56
"Ridgetop",1996,55,700,4.85
"Ridgetop",1996,55,800,5.26
"Ridgetop",1996,55,900,5.98
"Ridgetop",1996,55,1000,7.03
"Ridgetop",1996,55,1100,8.56
"Ridgetop",1996,55,1200,10.11
"Ridgetop",1996,55,1300,9.42
"Ridgetop",1996,55,1400,8.79
"Ridgetop",1996,55,1500,8.3
"Ridgetop",1996,55,1600,7.06
"Ridgetop",1996,55,1700,7.08
"Ridgetop",1996,55,1800,5.46
"Ridgetop",1996,55,1900,4.84
"Ridgetop",1996,55,2000,5.14
"Ridgetop",1996,55,2100,5.02
"Ridgetop",1996,55,2200,6.02
"Ridgetop",1996,55,2300,6.23
"Ridgetop",1996,55,2400,6.28
"Ridgetop",1996,56,100,6.16
"Ridgetop",1996,56,200,6.13
"Ridgetop",1996,56,300,6.17
"Ridgetop",1996,56,400,6.12
"Ridgetop",1996,56,500,6.42
"Ridgetop",1996,56,600,5.86
"Ridgetop",1996,56,700,5.45
"Ridgetop",1996,56,800,5.61
"Ridgetop",1996,56,900,6.61
"Ridgetop",1996,56,1000,7.77
"Ridgetop",1996,56,1100,8.82
"Ridgetop",1996,56,1200,10.01
"Ridgetop",1996,56,1300,10.94
"Ridgetop",1996,56,1400,11.35
"Ridgetop",1996,56,1500,12.01
"Ridgetop",1996,56,1600,12.62
"Ridgetop",1996,56,1700,12.49
"Ridgetop",1996,56,1800,11.19
"Ridgetop",1996,56,1900,10.13
"Ridgetop",1996,56,2000,9.47
"Ridgetop",1996,56,2100,8.89
"Ridgetop",1996,56,2200,8.32
"Ridgetop",1996,56,2300,7.72
"Ridgetop",1996,56,2400,7.02
"Ridgetop",1996,57,100,6.54
"Ridgetop",1996,57,200,5.82
"Ridgetop",1996,57,300,5.14
"Ridgetop",1996,57,400,4.85
"Ridgetop",1996,57,500,4.39
"Ridgetop",1996,57,600,3.26
"Ridgetop",1996,57,700,2.31
"Ridgetop",1996,57,800,2.07
"Ridgetop",1996,57,900,2.68
"Ridgetop",1996,57,1000,3.58
"Ridgetop",1996,57,1100,6.16
"Ridgetop",1996,57,1200,8.72
"Ridgetop",1996,57,1300,10.63
"Ridgetop",1996,57,1400,11.57
"Ridgetop",1996,57,1500,11.46
"Ridgetop",1996,57,1600,11.26
"Ridgetop",1996,57,1700,10.15
"Ridgetop",1996,57,1800,9.05
"Ridgetop",1996,57,1900,7.86
"Ridgetop",1996,57,2000,7.23
"Ridgetop",1996,57,2100,6.46
"Ridgetop",1996,57,2200,5.5
"Ridgetop",1996,57,2300,4.03
"Ridgetop",1996,57,2400,2.8
"Ridgetop",1996,58,100,1.99
"Ridgetop",1996,58,200,1.2
"Ridgetop",1996,58,300,0.45
"Ridgetop",1996,58,400,-0.26
"Ridgetop",1996,58,500,-0.9
"Ridgetop",1996,58,600,-1.52
"Ridgetop",1996,58,700,-1.78
"Ridgetop",1996,58,800,-1.37
"Ridgetop",1996,58,900,-0.86
"Ridgetop",1996,58,1000,0.35
"Ridgetop",1996,58,1100,2.79
"Ridgetop",1996,58,1200,5.03
"Ridgetop",1996,58,1300,6.89
"Ridgetop",1996,58,1400,7.81
"Ridgetop",1996,58,1500,8.33
"Ridgetop",1996,58,1600,7.79
"Ridgetop",1996,58,1700,7.16
"Ridgetop",1996,58,1800,7.74
"Ridgetop",1996,58,1900,7.44
"Ridgetop",1996,58,2000,5.64
"Ridgetop",1996,58,2100,5.01
"Ridgetop",1996,58,2200,4.92
"Ridgetop",1996,58,2300,4.32
"Ridgetop",1996,58,2400,3.81
"Ridgetop",1996,59,100,3.75
"Ridgetop",1996,59,200,3.72
"Ridgetop",1996,59,300,3.65
"Ridgetop",1996,59,400,3.07
"Ridgetop",1996,59,500,3.6
"Ridgetop",1996,59,600,2.77
"Ridgetop",1996,59,700,2.32
"Ridgetop",1996,59,800,3.82
"Ridgetop",1996,59,900,4.42
"Ridgetop",1996,59,1000,6.25
"Ridgetop",1996,59,1100,8.03
"Ridgetop",1996,59,1200,9.25
"Ridgetop",1996,59,1300,10.46
"Ridgetop",1996,59,1400,11.03
"Ridgetop",1996,59,1500,11.31
"Ridgetop",1996,59,1600,11.47
"Ridgetop",1996,59,1700,8.93
"Ridgetop",1996,59,1800,6.74
"Ridgetop",1996,59,1900,5.17
"Ridgetop",1996,59,2000,1.4
"Ridgetop",1996,59,2100,-0.91
"Ridgetop",1996,59,2200,-2.68
"Ridgetop",1996,59,2300,-3.72
"Ridgetop",1996,59,2400,-4.17
"Ridgetop",1996,60,100,-4.69
"Ridgetop",1996,60,200,-4.91
"Ridgetop",1996,60,300,-5.34
"Ridgetop",1996,60,400,-6.02
"Ridgetop",1996,60,500,-6.86
"Ridgetop",1996,60,600,-7.34
"Ridgetop",1996,60,700,-7.47
"Ridgetop",1996,60,800,-7.62
"Ridgetop",1996,60,900,-7.37
"Ridgetop",1996,60,1000,-6.8
"Ridgetop",1996,60,1100,-6.05
"Ridgetop",1996,60,1200,-5.62
"Ridgetop",1996,60,1300,-5.13
"Ridgetop",1996,60,1400,-4.23
"Ridgetop",1996,60,1500,-3.68
"Ridgetop",1996,60,1600,-3.48
"Ridgetop",1996,60,1700,-3.97
"Ridgetop",1996,60,1800,-5.5
"Ridgetop",1996,60,1900,-6.71
"Ridgetop",1996,60,2000,-7.4
"Ridgetop",1996,60,2100,-7.87
"Ridgetop",1996,60,2200,-8.33
"Ridgetop",1996,60,2300,-8.54
"Ridgetop",1996,60,2400,-8.82
"Ridgetop",1996,61,100,-8.96
"Ridgetop",1996,61,200,-9.2
"Ridgetop",1996,61,300,-9.3
"Ridgetop",1996,61,400,-9.25
"Ridgetop",1996,61,500,-9.13
"Ridgetop",1996,61,600,-9.25
"Ridgetop",1996,61,700,-9.49
"Ridgetop",1996,61,800,-9.19
"Ridgetop",1996,61,900,-8.13
"Ridgetop",1996,61,1000,-6.68
"Ridgetop",1996,61,1100,-5.11
"Ridgetop",1996,61,1200,-3.84
"Ridgetop",1996,61,1300,-2.48
"Ridgetop",1996,61,1400,-1.26
"Ridgetop",1996,61,1500,-0.31
"Ridgetop",1996,61,1600,-0.06
"Ridgetop",1996,61,1700,-0.18
"Ridgetop",1996,61,1800,-1.45
"Ridgetop",1996,61,1900,-2.64
"Ridgetop",1996,61,2000,-3.11
"Ridgetop",1996,61,2100,-3.53
"Ridgetop",1996,61,2200,-4.06
"Ridgetop",1996,61,2300,-4.1
"Ridgetop",1996,61,2400,-3.97
"Ridgetop",1996,62,100,-3.46
"Ridgetop",1996,62,200,-3.4
"Ridgetop",1996,62,300,-3.76
"Ridgetop",1996,62,400,-3.79
"Ridgetop",1996,62,500,-3.97
"Ridgetop",1996,62,600,-4.35
"Ridgetop",1996,62,700,-4.81
"Ridgetop",1996,62,800,-4.54
"Ridgetop",1996,62,900,-4.15
"Ridgetop",1996,62,1000,-3.54
"Ridgetop",1996,62,1100,-3.09
"Ridgetop",1996,62,1200,-2.75
"Ridgetop",1996,62,1300,-2.05
"Ridgetop",1996,62,1400,-2.44
"Ridgetop",1996,62,1500,-1.98
"Ridgetop",1996,62,1600,-1.52
"Ridgetop",1996,62,1700,-2
"Ridgetop",1996,62,1800,-2.7
"Ridgetop",1996,62,1900,-2.94
"Ridgetop",1996,62,2000,-2.97
"Ridgetop",1996,62,2100,-2.36
"Ridgetop",1996,62,2200,-1.85
"Ridgetop",1996,62,2300,-1.6
"Ridgetop",1996,62,2400,-1.8
"Ridgetop",1996,63,100,-1.71
"Ridgetop",1996,63,200,-2.73
"Ridgetop",1996,63,300,-2.58
"Ridgetop",1996,63,400,-1.69
"Ridgetop",1996,63,500,-1.47
"Ridgetop",1996,63,600,-1.39
"Ridgetop",1996,63,700,-2.16
"Ridgetop",1996,63,800,-2.16
"Ridgetop",1996,63,900,-1.75
"Ridgetop",1996,63,1000,-1.5
"Ridgetop",1996,63,1100,-2.2
"Ridgetop",1996,63,1200,-3.31
"Ridgetop",1996,63,1300,-4.28
"Ridgetop",1996,63,1400,-7.13
"Ridgetop",1996,63,1500,-7.06
"Ridgetop",1996,63,1600,-6.92
"Ridgetop",1996,63,1700,-6.8
"Ridgetop",1996,63,1800,-7.3
"Ridgetop",1996,63,1900,-7.72
"Ridgetop",1996,63,2000,-8.12
"Ridgetop",1996,63,2100,-8.49
"Ridgetop",1996,63,2200,-8.7
"Ridgetop",1996,63,2300,-9.07
"Ridgetop",1996,63,2400,-9.48
"Ridgetop",1996,64,100,-9.74
"Ridgetop",1996,64,200,-9.98
"Ridgetop",1996,64,300,-10.31
"Ridgetop",1996,64,400,-10.63
"Ridgetop",1996,64,500,-10.75
"Ridgetop",1996,64,600,-10.86
"Ridgetop",1996,64,700,-10.9
"Ridgetop",1996,64,800,-10.66
"Ridgetop",1996,64,900,-9.86
"Ridgetop",1996,64,1000,-8.22
"Ridgetop",1996,64,1100,-6.98
"Ridgetop",1996,64,1200,-5.6
"Ridgetop",1996,64,1300,-4.65
"Ridgetop",1996,64,1400,-3.68
"Ridgetop",1996,64,1500,-2.66
"Ridgetop",1996,64,1600,-2.08
"Ridgetop",1996,64,1700,-2.05
"Ridgetop",1996,64,1800,-2.6
"Ridgetop",1996,64,1900,-3.05
"Ridgetop",1996,64,2000,-3
"Ridgetop",1996,64,2100,-3.21
"Ridgetop",1996,64,2200,-3.31
